#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:PterosaurSmall" spec="sa.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:PterosaurSmall" lower="35.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="150.0">70.0</parameter>
#            <parameter id="diversificationRateFBD.t:PterosaurSmall" lower="0.0" name="diversificationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:PterosaurSmall" lower="0.0" name="turnover" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:PterosaurSmall" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:PterosaurSmall" lower="0.0" name="removalProbability" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:PterosaurSmall" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <tree id="Tree.t:PterosaurSmall" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:PterosaurSmall" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="Austriadactylus cristatus=216.65,Austriadraco dallavecchiai=216.65,Caelestiventus hanseni=208.8,Carniadactylus rosenfeldi=217.25,Dromomeron gigas=210.35,Dromomeron gregorii=225.5,Dromomeron romeri=209.75,Eudimorphodon ranzii=217.25,Faxinalipterus minimus=225.42,Ixalerpeton polesinensis=233.23,Kongonaphon kely=238.25,Lagerpeton chanarensis=235,Maehary bonapartei=225.42,Pachagnathus benitoi=210.35,Peteinosaurus zambellii=217.25,Preondactylus buffarinii=216.8,PVSJ 883=229.35,Raeticodactylus filisurensis=212.25,Scleromochlus taylori=230.48,Seazzadactylus venieri=217.4,Yelaphomte praderioi=210.35">
#                    <taxa id="TaxonSet.PterosaurSmall" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.PterosaurSmall"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:PterosaurSmall" name="distribution">
#            <parameter id="clockRate.c:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:PterosaurSmall" name="distribution" x="@diversificationRateFBD.t:PterosaurSmall">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:PterosaurSmall" name="distribution">
#            <parameter id="gammaShape.s:PterosaurSmall" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:PterosaurSmall" name="distribution" x="@originFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.3" lower="35.0" name="distr" upper="150.0"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:PterosaurSmall" name="distribution">
#            <parameter id="proportionInvariant.s:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:PterosaurSmall" name="distribution" x="@samplingProportionFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:PterosaurSmall" name="distribution" x="@turnoverFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@PterosaurSmall" id="treeLikelihood.PterosaurSmall" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:PterosaurSmall">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:PterosaurSmall" proportionInvariant="@proportionInvariant.s:PterosaurSmall" shape="@gammaShape.s:PterosaurSmall" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:PterosaurSmall" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="LewisMK.s:PterosaurSmall" spec="morphmodels.evolution.substitutionmodel.LewisMK" stateNumber="7"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:PterosaurSmall" id="StrictClock.c:PterosaurSmall" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	mutationRate	proportionInvariant	gammaShape	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD
47000	-2884.0274007288886	-2745.5448410798776	-138.48255964901085	-2745.5448410798776	54.6178884810081	245.63047528284736	0.005793817592046139	1.0	0.0	1.244564188415266	-131.3531122676054	0.05605693276022895	0.8461776004361661	0.029280807076016012	56.17362648655488	2
48000	-2881.7071071190667	-2747.105725019297	-134.6013820997694	-2747.105725019297	50.466639525636495	227.13525978160197	0.005793817592046139	1.0	0.0	1.244564188415266	-126.86663741336294	0.02170523700788245	0.8602288063588507	0.1592820496415805	57.51140063008663	3
49000	-2883.0797639661737	-2748.4836137273164	-134.59615023885738	-2748.4836137273164	51.85603139282183	235.74552683378582	0.005793817592046139	1.0	0.0	1.244564188415266	-127.03420154866869	0.02727787538598711	0.8526533866732989	0.15928902140706552	52.069999601366376	3
50000	-2882.0437842881365	-2750.03850182776	-132.00528246037652	-2750.03850182776	48.956252474733155	216.03148636759948	0.005793817592046139	1.0	0.0	1.244564188415266	-124.90807373431407	0.06056039145269619	0.9100010973697663	0.021556504453949635	49.36565331692574	0
51000	-2880.9560404290446	-2746.812180970868	-134.14385945817648	-2746.812180970868	50.34612487997147	226.01598150655968	0.005793817592046139	1.0	0.0	1.244564188415266	-126.88732311961105	0.043573143126750036	0.9006592381244196	0.03639617137095686	54.4848806339659	1
52000	-2884.1151623353794	-2748.802062988657	-135.31309934672237	-2748.802062988657	52.04612953497469	220.33544890194827	0.005793817592046139	1.0	0.0	1.244564188415266	-128.07172107292254	0.04477237832086024	0.7431506376776713	0.20673347298539602	53.21342069208026	2
53000	-2882.7651663040165	-2747.540296673936	-135.2248696300804	-2747.540296673936	50.47279032685489	208.46508277694474	0.005793817592046139	1.0	0.0	1.244564188415266	-128.1308014462018	0.06104757067742998	0.7594352493491502	0.07947259593359132	58.4958886435687	2
54000	-2874.913020196741	-2745.123967871581	-129.78905232515982	-2745.123967871581	48.29293585062519	198.956210781266	0.00550880773522361	1.0	0.0	1.244564188415266	-122.44047806479125	0.03733868813455219	0.9032192356763066	0.04991091068249991	53.531629486328605	1
55000	-2876.3325815972244	-2747.72786407024	-128.60471752698476	-2747.72786407024	50.332947495546925	197.99189978099196	0.00550880773522361	1.0	0.0	1.244564188415266	-121.42300641130713	0.050148768005775425	0.9119162727919284	0.02924525066544809	52.32526205291955	1
56000	-2879.736179205784	-2744.730369082612	-135.00581012317187	-2744.730369082612	53.00250540677876	232.3304482993845	0.00550880773522361	1.0	0.0	1.244564188415266	-127.72695484262674	0.04190550142571039	0.8744586589352585	0.054589061869964754	54.25593836118774	1
57000	-2881.616691788829	-2748.816559522507	-132.80013226632207	-2748.816559522507	50.760546946519035	211.3183587999444	0.005606718138163501	1.0	0.0	1.244564188415266	-125.63950568946676	0.05236633771510252	0.8958025186527655	0.032490934814942106	60.43383031295612	1
58000	-2878.71672643189	-2748.1297966416323	-130.58692979025753	-2748.1297966416323	47.020001402257094	189.18976556505316	0.006543276743542384	1.0	0.0	1.244564188415266	-123.53161835549896	0.06810687140040218	0.7300695983091079	0.15517229445235317	50.507677667384804	2
59000	-2874.84267137897	-2746.09678277874	-128.7458886002301	-2746.09678277874	45.19374255096081	190.3294194091193	0.006898122478203469	1.0	0.0	1.244564188415266	-121.64436777445364	0.05992376024880089	0.8792646400355102	0.035101248732898244	48.9433624212113	0
60000	-2878.6976339822772	-2754.412254803242	-124.28537917903549	-2754.412254803242	45.25273283103354	174.33639232318254	0.005414464353736335	1.0	0.0	1.244564188415266	-117.00156953921093	0.04155005602154611	0.9212464310347364	0.02772460885867045	46.162824598228354	2
61000	-2882.807405630454	-2763.7055450298717	-119.10186060058231	-2763.7055450298717	42.56750106729862	151.49835598627354	0.007544853516547613	1.0	0.0	1.244564188415266	-112.0299240882354	0.06483295258004851	0.8482678573789355	0.07036997928408767	42.690443153253746	3
62000	-2874.0625731948357	-2749.1691683397094	-124.89340485512624	-2749.1691683397094	40.76183642327868	152.61816977048477	0.007544853516547613	1.0	0.0	1.244564188415266	-117.47197813977346	0.03337185212977716	0.8190512566574715	0.1646986821591496	45.078709760589604	2
63000	-2873.3938322658805	-2749.612971367812	-123.78086089806877	-2749.612971367812	44.24441485376726	166.5203118615242	0.007544853516547613	1.0	0.0	1.244564188415266	-116.76281355108706	0.0782373450125255	0.8413040930232935	0.042325491199592696	44.826970820818815	3
64000	-2870.128308438643	-2753.6389847863366	-116.48932365230665	-2753.6389847863366	39.60984521337073	140.26352879082683	0.008754917874763775	1.0	0.0	1.244564188415266	-109.49005320283669	0.08724588393121854	0.8757115331588733	0.0395884407796937	40.051308495480626	2
65000	-2873.780670574339	-2751.672377531668	-122.10829304267091	-2751.672377531668	43.05968445149161	165.60848990092907	0.007756399232438314	1.0	0.0	1.244564188415266	-114.83561543246311	0.04237176219707943	0.8742388620287957	0.08152936553718482	44.92178033632071	3
66000	-2878.382933593499	-2747.6018884887912	-130.78104510470735	-2747.6018884887912	46.53313029522382	181.50097076387854	0.006805568703351926	1.0	0.0	0.6964847228676571	-124.326462844676	0.11664486000069631	0.810672121794169	0.04547231351401636	54.063308783500425	1
67000	-2881.1151482965415	-2751.5707062759384	-129.54444202060316	-2751.5707062759384	53.717045001132284	192.76576245619412	0.00594496585730685	1.0	0.0	0.6964847228676571	-122.96991858468374	0.05694793745064248	0.807169395425608	0.13130098124083003	55.813574394441815	2
68000	-2884.709303756345	-2752.721172756128	-131.98813100021698	-2752.721172756128	47.881543192897844	209.97859020232647	0.005854206057328303	1.0	0.0	0.6964847228676571	-125.36013718353954	0.05072600427073059	0.8902791991231339	0.03230499356576074	57.42381643026179	1
69000	-2875.916667910587	-2748.2282645238247	-127.68840338676235	-2748.2282645238247	48.49510450036513	189.8521327969856	0.005854206057328303	1.0	0.0	0.6964847228676571	-121.09903843289182	0.055058040294426604	0.9035923608325789	0.041659755167494664	53.04277429280587	1
70000	-2882.914224112031	-2751.1902771568475	-131.72394695518364	-2751.1902771568475	48.51289481581477	218.99372436307118	0.006790092524754376	1.0	0.0	0.6964847228676571	-125.01253128800359	0.04335334242941042	0.9155562581947814	0.037320974716442565	49.23149271453092	1
71000	-2883.3865638107436	-2746.635845436803	-136.75071837394066	-2746.635845436803	52.256168070127636	224.653578523668	0.005530268274291002	1.0	0.0	0.6964847228676571	-130.0827059800111	0.04690971705509366	0.8454187623133144	0.07206846094624755	66.7911083400771	0
72000	-2879.7347262421204	-2748.360543222991	-131.37418301912936	-2748.360543222991	50.652640182046376	200.03551066370946	0.006175416737685474	1.0	0.0	0.6964847228676571	-124.90598083177733	0.07883326093475865	0.9204563552680538	0.008903861476406283	61.1036439087598	0
73000	-2873.419907458121	-2743.1124063009947	-130.30750115712618	-2743.1124063009947	49.89099725764967	200.00175076297714	0.006350383472708692	1.0	0.0	0.6964847228676571	-123.79920813029858	0.06787738140362656	0.8539114032734144	0.0504398857754529	54.40871264500905	1
74000	-2882.128907944206	-2751.9558824035607	-130.17302554064506	-2751.9558824035607	44.44198989194782	194.38695964918185	0.006350383472708692	1.0	0.0	0.6964847228676571	-123.69897251404507	0.07678822198293302	0.8777698535204992	0.04283867299208087	48.04497914749395	1
75000	-2875.8590523202574	-2744.1163344843103	-131.74271783594708	-2744.1163344843103	51.01972984638615	209.53322413369773	0.006350383472708692	1.0	0.0	0.6964847228676571	-124.99819029450838	0.04093909566953327	0.8390991643698705	0.12531918480403645	55.82639610724274	2
76000	-2882.488781519735	-2749.774919361834	-132.71386215790122	-2749.774919361834	54.72881193591011	218.92244313940182	0.006806190173106864	1.0	0.0	0.6964847228676571	-126.01347304061441	0.044212181760649706	0.9069738985309597	0.04053032734129635	59.38081871918978	0
77000	-2876.594938809018	-2751.4473449186803	-125.14759389033765	-2751.4473449186803	46.80617330508687	168.20346024249028	0.006806190173106864	1.0	0.0	0.6964847228676571	-118.5760476844111	0.05735653685516623	0.7254868637932786	0.2614395915302832	47.85578771765178	3
78000	-2872.1592823885867	-2746.9139545627468	-125.2453278258398	-2746.9139545627468	47.67107629012022	175.0650044201164	0.006806190173106864	1.0	0.0	0.6964847228676571	-118.75820123661205	0.07291410836081105	0.889559529100564	0.03312730143384714	53.48619347717469	2
79000	-2880.335123906677	-2754.0244665944624	-126.3106573122143	-2754.0244665944624	48.85560400010193	182.6381644984843	0.00568724092344966	1.0	0.0	0.6964847228676571	-119.63065242381302	0.045873352922636224	0.8890726817306984	0.08357084589217041	49.44585257325966	1
80000	-2878.7742885777207	-2751.9036168014463	-126.8706717762744	-2751.9036168014463	51.25055076405446	186.3450375309883	0.005681054078390263	1.0	0.0	1.0010714895141777	-120.06126142312517	0.068608526743277	0.8713741346866193	0.04229270373021838	52.392139902383335	1
81000	-2880.247888248212	-2746.5150657822837	-133.7328224659283	-2746.5150657822837	54.12358159731376	214.7639262827351	0.005681054078390263	1.0	0.0	1.0010714895141777	-126.62186828557769	0.03699235554303597	0.9165229332883741	0.07437527075320897	55.07668173537908	1
82000	-2893.281915083558	-2754.808814973335	-138.4731001102231	-2754.808814973335	55.1370661127309	252.0577564689152	0.004637937140268917	1.0	0.0	1.0010714895141777	-131.4771560000091	0.04492084471065819	0.941746086124603	0.00968581995990716	63.57310869061159	0
83000	-2881.723066677935	-2742.5677788315575	-139.15528784637758	-2742.5677788315575	53.356283104034844	255.8262715614302	0.004637937140268917	1.0	0.0	1.0010714895141777	-132.1284337089425	0.042520658866985944	0.9011316364304255	0.036631149903731564	61.94964749696111	1
84000	-2885.7698075717103	-2745.1382318199567	-140.63157575175353	-2745.1382318199567	55.483514246414074	256.8244019585822	0.004609529509525187	1.0	0.0	1.0010714895141777	-133.75881466191368	0.057784239019652385	0.7179562909127088	0.08202256579150755	65.04093512559461	3
85000	-2880.701101567662	-2749.1400120502763	-131.5610895173859	-2749.1400120502763	52.40588080069478	211.9230332144266	0.005963659191562798	1.0	0.0	1.0010714895141777	-124.33818480424189	0.031220296930369807	0.9304318880423751	0.05889681082473322	55.518336975730556	2
86000	-2882.9829474367925	-2745.5648378147225	-137.4181096220699	-2745.5648378147225	55.819797995576586	227.491657149591	0.005201841088267661	1.0	0.0	1.0010714895141777	-130.55904627667113	0.059744278302782144	0.7773088094295855	0.14444172384736084	57.337955929037896	1
87000	-2877.4393087287363	-2745.194597860456	-132.24471086828046	-2745.194597860456	52.054124464405646	203.76108233194608	0.005201841088267661	1.0	0.0	1.0010714895141777	-125.18317262486522	0.04008523717700088	0.8721140802398664	0.09783798401344661	56.50625155648981	0
88000	-2880.114718573966	-2741.151235895028	-138.96348267893805	-2741.151235895028	52.420581400910315	214.62957124279367	0.005573692409650324	1.0	0.0	1.0010714895141777	-131.9306646384341	0.042090214399018944	0.7306539829403657	0.25758924299236513	63.92740765906672	1
89000	-2877.409363655202	-2749.6777322983066	-127.73163135689558	-2749.6777322983066	49.71888733330935	180.51211015797358	0.006345226684996494	1.0	0.0	1.0010714895141777	-120.86438901482778	0.05857613123756529	0.8462061679068558	0.0720014898190632	57.80904715824252	1
90000	-2877.0014640827058	-2750.6262259504933	-126.37523813221254	-2750.6262259504933	47.265263502634156	179.9055720372691	0.007570267334752864	1.0	0.0	1.0010714895141777	-119.27198908883089	0.03746048458918797	0.9030634702484177	0.03940721702961679	50.38995732920779	2
91000	-2868.477583576232	-2748.0075732240343	-120.47001035219776	-2748.0075732240343	43.73543800451719	153.6102963011858	0.00824047818174101	1.0	0.0	1.0010714895141777	-113.66495584676979	0.06964097061388973	0.9335777280145283	0.008493061642383913	44.96036766588023	1
92000	-2876.587172696045	-2750.6399285288385	-125.94724416720624	-2750.6399285288385	45.06986072616741	186.4040936701906	0.007217858901543658	1.0	0.0	1.0010714895141777	-118.99813692912245	0.04909318257705624	0.9118879545355418	0.029115286796117204	45.176407503404384	1
93000	-2877.0681402057835	-2748.554779383655	-128.51336082212842	-2748.554779383655	47.406983667189124	184.82384795146436	0.0061678063636159885	1.0	0.0	1.0010714895141777	-121.6495756682061	0.059067438356607174	0.6745790183110564	0.2000926535479526	51.073919748403696	4
94000	-2880.03415038558	-2754.843495888388	-125.19065449719149	-2754.843495888388	49.26648713588544	174.52205943598318	0.006430665107210981	1.0	0.0	1.0010714895141777	-118.36464262909205	0.0652648304142307	0.8250940227194666	0.08511081047965033	50.42107014645456	2
95000	-2878.3332196566416	-2751.6137660084164	-126.71945364822504	-2751.6137660084164	44.40057437181033	171.47686160597985	0.007392275646546431	1.0	0.0	1.0010714895141777	-119.28056548060701	0.023226378854849575	0.9157815298772083	0.12917401505035864	58.628167521034584	2
96000	-2884.5954955427637	-2757.1930173052297	-127.402478237534	-2757.1930173052297	46.0382012725953	178.65353541051846	0.005598269855844529	1.0	0.0	1.4056713811736776	-119.66924407813568	0.026899009269788547	0.9331432844486709	0.06509249903203591	58.408085519262364	1
97000	-2882.3705654575792	-2757.367056864947	-125.00350859263229	-2757.367056864947	46.107548769894436	175.4802684082818	0.006336096007315029	1.0	0.0	1.4056713811736776	-116.78410478928274	0.014633929943548871	0.9715903338786004	0.056950222063102296	48.429171196106324	0
98000	-2873.8651655270673	-2754.1459648682253	-119.71920065884184	-2754.1459648682253	44.55042152521384	153.25963358704664	0.0073751608269418695	1.0	0.0	1.4056713811736776	-111.66563542390489	0.01783789065254163	0.955148837334347	0.06301920436348364	47.01318691804965	2
99000	-2877.872863708665	-2753.597474864169	-124.27538884449642	-2753.597474864169	41.00498834265807	146.98234221896234	0.007422559843442491	1.0	0.0	1.4056713811736776	-117.12195286878652	0.0936729729971432	0.9396738024546734	0.01080295572092249	58.35079991194259	2
100000	-2874.811677955366	-2754.4981690062996	-120.31350894906666	-2754.4981690062996	44.425000223484545	148.53768811407923	0.00857206587419445	1.0	0.0	1.4056713811736776	-113.16142876894475	0.0965213349973362	0.966281030691236	0.003229033451259379	44.54365389571675	2
101000	-2879.4900794337514	-2758.37482209468	-121.1152573390713	-2758.37482209468	41.94497395810786	152.6322417162471	0.009267357546617358	1.0	0.0	1.4056713811736776	-113.84086002404838	0.05825823645327619	0.8913542354303633	0.07488470421436726	48.06922563791818	3
102000	-2878.1927741369705	-2759.3700468497973	-118.82272728717312	-2759.3700468497973	37.46012962479099	131.37733601151282	0.009523456115732881	1.0	0.0	1.4056713811736776	-111.42063723957047	0.04483474879279191	0.8685623746396979	0.06119868904092535	39.929920013484384	2
103000	-2870.298727061234	-2754.999820339724	-115.29890672150978	-2754.999820339724	40.10635038015203	135.84492298367658	0.008587973194223202	1.0	0.0	1.4056713811736776	-107.56147375770303	0.026756028558464276	0.919065642752167	0.12378868576723302	41.197890343607085	3
104000	-2877.5924897078867	-2757.5365794822555	-120.055910225631	-2757.5365794822555	40.21644205040293	158.78973368892756	0.008029529179818598	1.0	0.0	1.4056713811736776	-112.77780324315125	0.05772900260255381	0.9179808948193896	0.03876504569127417	40.6200974534334	1
105000	-2870.712766668415	-2749.405490689619	-121.3072759787962	-2749.405490689619	39.806950360057215	161.9377352403726	0.0074628086361309635	1.0	0.0	1.4056713811736776	-113.99340988927108	0.053267784706611976	0.91169500288827	0.028266175524179902	40.46910586359725	1
106000	-2875.9049365734977	-2756.7752253708636	-119.12971120263394	-2756.7752253708636	42.47583010782457	153.3639971670731	0.008376989670168642	1.0	0.0	1.4056713811736776	-111.81489869007414	0.05317051710615584	0.9102524175883906	0.054637620938272756	43.61181870288175	4
107000	-2880.0086847216216	-2758.3013292388246	-121.70735548279696	-2758.3013292388246	40.56860273904089	153.98129021339136	0.008304832198114832	1.0	0.0	1.4056713811736776	-114.10780526724297	0.03253922155242422	0.9049496399581619	0.16668491209909697	41.730217453460135	3
108000	-2872.1720987044164	-2753.745430235342	-118.42666846907424	-2753.745430235342	37.92858391681253	136.24806096716216	0.008339542823303585	1.0	0.0	1.137933689838239	-111.5428805579062	0.0986781745233118	0.83127972455662	0.0793747504008824	43.919229762934116	1
109000	-2868.102414430251	-2749.0423507152	-119.06006371505119	-2749.0423507152	41.778546424728596	150.66349158055402	0.007216432879576186	1.0	0.0	1.137933689838239	-111.73238786490215	0.03273436518595807	0.8058837152735289	0.2539504729321836	41.86386086470133	5
110000	-2871.7233926054887	-2745.2297954801343	-126.4935971253546	-2745.2297954801343	48.159173691035896	182.75210038603194	0.0067889487055864325	1.0	0.0	1.137933689838239	-118.95631061324502	0.024427300893448318	0.9001471874902958	0.13628990203717942	52.21575093514888	3
111000	-2877.3741340759207	-2744.3064696354636	-133.06766444045712	-2744.3064696354636	51.83108300806911	205.84899520593325	0.005973604805949711	1.0	0.0	1.137933689838239	-125.85020047514858	0.038847542859681936	0.8718703566062366	0.06740824161954702	65.02023767792205	1
112000	-2878.8466074328376	-2753.32738320199	-125.51922423084747	-2753.32738320199	44.80730165178154	166.36652060328112	0.0073309479471255915	1.0	0.0	1.137933689838239	-118.44900675543069	0.05066153802022978	0.7804144518832138	0.12175425382869025	49.42732511335441	3
113000	-2874.5237661511537	-2745.890899087714	-128.6328670634396	-2745.890899087714	45.03508087790315	186.86511137506426	0.006817286157257407	1.0	0.0	1.137933689838239	-121.36782237225918	0.03600866993422692	0.8967463886644872	0.09324285634753758	51.458280413021505	1
114000	-2873.3249524896737	-2751.087325616705	-122.23762687296869	-2751.087325616705	43.88185489326619	156.90971694916038	0.007653674369752993	1.0	0.0	1.137933689838239	-114.88530744200274	0.03156882996668957	0.8981049041930906	0.0945732527781502	50.593649497084805	2
115000	-2886.6363706241946	-2757.445490842549	-129.19087978164558	-2757.445490842549	44.17082223389432	193.6422403038224	0.005896276385379856	1.0	0.0	1.6079848093713094	-121.60318750126834	0.046200401281689854	0.8681388718606171	0.07122093046252433	46.019915165197936	1
116000	-2886.4078307656473	-2752.6783260053676	-133.72950476027995	-2752.6783260053676	46.70258925569249	208.89548510928904	0.006202502336524328	1.0	0.0	1.6079848093713094	-125.26710923963192	0.01395538902262481	0.8950166093988321	0.2976404712852736	47.007158754518215	3
117000	-2881.4614222281116	-2746.2281888002067	-135.23323342790502	-2746.2281888002067	48.754990562294395	201.09808114975993	0.005312667838349136	1.0	0.0	1.6079848093713094	-127.59380800152682	0.04211056171229624	0.9493278339992305	0.006419050273760313	72.03058800902292	1
118000	-2883.318652746981	-2745.442484463057	-137.8761682839239	-2745.442484463057	52.84392518606866	241.3460120453326	0.004483044117209442	1.0	0.0	1.6079848093713094	-129.4330356348665	0.014269057040990067	0.9554955552288898	0.04279620038891843	69.3539060758526	2
119000	-2879.614804967398	-2746.500341041844	-133.11446392555388	-2746.500341041844	49.59585212948121	225.7715121697022	0.005461398617369242	1.0	0.0	1.6079848093713094	-124.61576976279738	0.013379660888348464	0.9438092265006239	0.10431465953778062	50.727291412672784	3
120000	-2882.070817315867	-2756.8107627640743	-125.26005455179266	-2756.8107627640743	44.29126243504705	172.99615243707782	0.006500244814706391	1.0	0.0	1.6079848093713094	-117.19111664674057	0.0225373153839759	0.9438092265006239	0.03796264853679702	44.784953915088415	1
121000	-2875.6862848798564	-2744.7244848638593	-130.96180001599703	-2744.7244848638593	46.07354104846737	187.31898177831235	0.006345949177676872	1.0	0.0	1.6079848093713094	-123.49586631918214	0.059767646604839686	0.8791845357822258	0.0683857791679391	55.03160487702478	0
122000	-2880.3310360290584	-2761.254526533642	-119.0765094954161	-2761.254526533642	38.6231883534863	135.45584828334302	0.008011429809138973	1.0	0.0	1.6079848093713094	-111.71519481500633	0.0881750821515754	0.8012443794840342	0.13137152110723416	39.52699575814691	0
123000	-2878.164275934369	-2757.6477533321545	-120.51652260221469	-2757.6477533321545	40.28630025049544	157.29874693036487	0.006720090965644409	1.0	0.0	1.6079848093713094	-112.88784166859188	0.0429155100105369	0.9165914299203776	0.07254776875276424	40.92737118984168	2
124000	-2868.4056712899046	-2751.5942421588675	-116.81142913103723	-2751.5942421588675	40.7678990927434	144.69775999824066	0.008355126490533864	1.0	0.0	1.6079848093713094	-109.15720775417361	0.04107859685382937	0.9580355611420349	0.019085638934586802	48.26650924279575	0
125000	-2875.8865943136498	-2752.2435850034385	-123.64300931021106	-2752.2435850034385	43.373550169337406	173.394303536894	0.006843003097693193	1.0	0.0	1.6079848093713094	-116.10242984441443	0.05062463425272167	0.9312081200185669	0.022530861907668138	45.94330459689212	1
126000	-2875.384098860507	-2746.270024555796	-129.1140743047107	-2746.270024555796	46.40071189131447	195.57006065369387	0.005524321263257545	1.0	0.0	1.6079848093713094	-121.2051527119536	0.027903532282336767	0.9591445529749921	0.012645137083418074	49.90417974327754	1
127000	-2874.7131139642547	-2744.1555334243767	-130.55758053987793	-2744.1555334243767	49.99741623360873	206.9830532902367	0.00527095952285973	1.0	0.0	1.6079848093713094	-122.40982191773722	0.020382600046639946	0.957688922814905	0.02743172407527364	53.508269014186205	1
128000	-2881.222962140406	-2748.2010159817196	-133.02194615868635	-2748.2010159817196	52.003191019881825	210.1300156964344	0.005389740777645855	1.0	0.0	1.6079848093713094	-124.3226911077187	0.010653709505532207	0.9679509913140723	0.07129591104061916	56.215868218427	0
129000	-2873.3043395977757	-2751.9517804351117	-121.35255916266401	-2751.9517804351117	42.666316035008975	147.19390409967292	0.007419095236885925	1.0	0.0	1.6079848093713094	-112.43008381021306	0.008328094021100005	0.9764290868567401	0.06561262928101226	49.19160800656561	1
130000	-2870.173199238904	-2755.927828639173	-114.24537059973109	-2755.927828639173	38.82291775969203	126.03245177846932	0.009192815531224295	1.0	0.0	1.6079848093713094	-105.44955946940625	0.009572773865870498	0.9839514517246762	0.08609279470714278	42.06820388286786	3
131000	-2875.471330867858	-2760.381812326371	-115.08951854148681	-2760.381812326371	40.15568094307966	134.35775559705127	0.0085984275093169	1.0	0.0	1.6079848093713094	-106.88657133775564	0.01903665456704493	0.9834064958260642	0.0186850640738117	46.7024760619317	2
132000	-2876.24296387231	-2760.9678898072966	-115.27507406501375	-2760.9678898072966	39.205120797222456	140.75919234769805	0.007755939622465332	1.0	0.0	1.6079848093713094	-106.49529710601219	0.009742640329523992	0.9875909616135962	0.028119738229308935	41.377926358345604	0
133000	-2873.0443420270226	-2753.898017481961	-119.14632454506189	-2753.898017481961	39.98577172354499	158.42474170396494	0.007977617950892395	1.0	0.0	1.6079848093713094	-110.8737666978963	0.017481475837517777	0.98256621687217	0.015319950410770179	41.43556031835111	1
